"subj_idx","match","val","id","rt","response"
7312,"match","Bad","Other",0.8976,0
7312,"match","Good","Self",0.6243,1
7312,"match","Bad","Self",0.8375,1
7312,"match","Good","Other",0.6631,1
7312,"match","Good","Other",0.9851,1
7312,"match","Good","Self",0.5974,1
7312,"match","Good","Self",0.7036,1
7312,"match","Bad","Self",0.7866,1
7312,"match","Bad","Other",0.9151,1
7312,"match","Bad","Other",0.801,1
7312,"match","Bad","Self",0.7579,1
7312,"match","Bad","Self",0.7083,1
7312,"match","Bad","Self",0.8408,1
7312,"match","Good","Other",0.7944,1
7312,"match","Bad","Self",0.571,1
7312,"match","Good","Self",0.5867,1
7312,"match","Good","Self",0.586,1
7312,"match","Bad","Other",0.7385,1
7312,"match","Good","Other",0.7541,1
7312,"match","Good","Self",0.886,1
7312,"match","Good","Other",0.7284,1
7312,"match","Bad","Other",0.778,1
7312,"match","Bad","Self",0.6075,1
7312,"match","Good","Other",0.6111,1
7312,"match","Bad","Other",0.7624,1
7312,"match","Good","Self",0.6746,1
7312,"match","Bad","Self",0.6968,1
7312,"match","Bad","Self",0.7195,1
7312,"match","Good","Self",0.5422,1
7312,"match","Bad","Other",0.7392,1
7312,"match","Good","Other",0.5548,0
7312,"match","Bad","Other",0.7267,1
7312,"match","Good","Self",0.6821,1
7312,"match","Good","Other",0.8925,1
7312,"match","Good","Other",0.7632,1
7312,"match","Bad","Other",0.8048,1
7312,"match","Bad","Other",0.7139,1
7312,"match","Bad","Self",0.6607,1
7312,"match","Bad","Other",0.6717,1
7312,"match","Bad","Self",0.8112,1
7312,"match","Bad","Self",0.9963,1
7312,"match","Good","Other",0.7087,1
7312,"match","Good","Self",0.5195,1
7312,"match","Good","Self",0.4867,1
7312,"match","Good","Self",0.4971,1
7312,"match","Good","Other",0.5838,1
7312,"match","Bad","Self",0.7402,1
7312,"match","Bad","Other",0.5733,1
7312,"match","Bad","Other",0.5932,1
7312,"match","Good","Other",0.6179,0
7312,"match","Good","Other",0.7092,1
7312,"match","Bad","Self",0.8722,1
7312,"match","Bad","Self",0.8109,1
7312,"match","Good","Other",0.7061,1
7312,"match","Good","Self",0.573,1
7312,"match","Good","Self",0.5638,1
7312,"match","Good","Self",0.5958,1
7312,"match","Bad","Other",0.6283,1
7312,"match","Good","Other",0.8949,1
7312,"match","Good","Other",0.5096,1
7312,"match","Good","Self",0.4584,1
7312,"match","Bad","Other",0.9484,1
7312,"match","Good","Self",0.5447,1
7312,"match","Bad","Other",0.7727,1
7312,"match","Bad","Self",0.5728,0
7312,"match","Bad","Self",0.6208,1
7312,"match","Bad","Self",0.9284,1
7312,"match","Good","Self",0.5173,1
7312,"match","Good","Other",0.8039,1
7312,"match","Bad","Self",0.8407,1
7312,"match","Good","Self",0.5222,1
7312,"match","Bad","Self",0.8303,1
7312,"match","Good","Self",0.6019,1
7312,"match","Bad","Other",0.6853,1
7312,"match","Bad","Other",0.7641,1
7312,"match","Good","Other",0.7483,1
7312,"match","Bad","Self",0.866,1
7312,"match","Bad","Other",0.5976,1
7312,"match","Good","Other",0.8184,0
7312,"match","Good","Self",0.7715,1
7312,"match","Bad","Self",0.6664,1
7312,"match","Bad","Other",0.8444,0
7312,"match","Bad","Self",0.6253,1
7312,"match","Good","Self",0.6705,1
7312,"match","Good","Other",0.6448,1
7312,"match","Good","Other",0.7898,0
7312,"match","Good","Self",0.5644,1
7312,"match","Bad","Self",0.7566,1
7312,"match","Good","Self",0.6506,1
7312,"match","Bad","Other",0.8323,1
7312,"match","Bad","Other",0.9458,0
7312,"match","Good","Other",0.7003,1
7312,"match","Bad","Other",0.779,1
7312,"match","Good","Other",0.6793,1
7312,"match","Bad","Other",0.6258,1
7312,"match","Good","Self",0.615,1
7312,"match","Good","Self",0.8641,0
7312,"match","Bad","Other",0.8288,1
7312,"match","Good","Other",0.714,1
7312,"match","Bad","Self",0.8767,1
7312,"match","Bad","Self",0.9436,1
7312,"match","Good","Other",0.5593,1
7312,"match","Bad","Self",0.7472,1
7312,"match","Good","Self",0.6907,1
7313,"match","Bad","Other",0.2872,0
7313,"match","Good","Self",0.3235,0
7313,"match","Bad","Self",0.5147,1
7313,"match","Good","Other",0.2998,0
7313,"match","Good","Other",0.4213,0
7313,"match","Good","Other",0.2285,0
7313,"match","Bad","Self",0.23,0
7313,"match","Good","Self",0.1061,1
7313,"match","Bad","Other",0.1645,1
7313,"match","Good","Self",0.2063,0
7313,"match","Bad","Other",0.2694,1
7313,"match","Good","Self",0.2397,0
7313,"match","Good","Self",0.2423,0
7313,"match","Bad","Other",0.1061,0
7313,"match","Bad","Self",0.3063,1
7313,"match","Bad","Self",0.3112,0
7313,"match","Good","Other",0.348,0
7313,"match","Bad","Other",0.3738,1
7313,"match","Good","Self",0.204,0
7313,"match","Good","Other",0.1061,1
7313,"match","Bad","Self",0.3576,0
7313,"match","Good","Other",0.3805,1
7313,"match","Good","Other",0.2155,0
7313,"match","Good","Self",0.3144,0
7313,"match","Good","Other",0.4712,1
7313,"match","Bad","Self",0.2713,0
7313,"match","Bad","Self",0.4714,0
7313,"match","Good","Self",0.4314,1
7313,"match","Bad","Other",0.4305,1
7313,"match","Good","Self",0.3336,0
7313,"match","Bad","Other",0.1061,0
7313,"match","Bad","Self",0.3527,0
7313,"match","Bad","Other",0.106,1
7313,"match","Good","Other",0.3818,0
7313,"match","Good","Other",0.3318,0
7313,"match","Bad","Other",0.497,1
7313,"match","Bad","Self",0.3776,0
7313,"match","Bad","Self",0.3869,0
7313,"match","Bad","Self",0.3493,0
7313,"match","Bad","Other",0.2633,0
7313,"match","Good","Self",0.2884,0
7313,"match","Good","Self",0.3258,0
7313,"match","Good","Other",0.5806,1
7313,"match","Good","Self",0.3948,0
7313,"match","Bad","Other",0.5092,0
7313,"match","Good","Self",0.3594,0
7313,"match","Good","Other",0.335,0
7313,"match","Bad","Self",0.5014,0
7313,"match","Good","Other",0.7026,1
7313,"match","Bad","Other",0.4792,1
7313,"match","Good","Other",0.396,0
7313,"match","Bad","Other",0.4464,1
7313,"match","Good","Self",0.4461,0
7313,"match","Bad","Self",0.4228,0
7313,"match","Good","Self",0.5401,0
7313,"match","Bad","Self",0.5576,0
7313,"match","Bad","Other",0.5154,1
7313,"match","Good","Self",0.5075,0
7313,"match","Good","Self",0.5376,0
7313,"match","Bad","Self",0.6628,0
7313,"match","Good","Self",0.646,0
7313,"match","Bad","Self",0.5257,0
7313,"match","Good","Other",0.7027,0
7313,"match","Bad","Other",0.4712,1
7313,"match","Bad","Other",0.5034,1
7313,"match","Good","Other",0.6602,1
7313,"match","Bad","Self",0.4801,0
7313,"match","Bad","Other",0.5141,1
7313,"match","Bad","Self",0.3963,0
7313,"match","Bad","Other",0.4706,1
7313,"match","Bad","Self",0.5118,0
7313,"match","Bad","Other",0.4686,1
7313,"match","Bad","Self",0.4687,1
7313,"match","Good","Other",0.8128,1
7313,"match","Bad","Other",0.5158,1
7313,"match","Good","Self",0.5024,0
7313,"match","Good","Other",0.5995,1
7313,"match","Good","Self",0.5662,0
7313,"match","Good","Other",0.5202,1
7313,"match","Good","Self",0.4253,1
7313,"match","Good","Self",0.6062,0
7313,"match","Bad","Other",0.1969,0
7313,"match","Good","Other",0.4152,0
7313,"match","Bad","Self",0.7688,0
7313,"match","Good","Self",0.6288,1
7313,"match","Bad","Other",0.475,1
7313,"match","Good","Other",0.8032,1
7313,"match","Good","Other",0.6578,0
7313,"match","Bad","Other",0.4011,1
7313,"match","Bad","Self",0.4077,0
7313,"match","Bad","Self",0.6175,0
7313,"match","Good","Self",0.5618,1
7313,"match","Bad","Self",0.6037,1
7313,"match","Good","Self",0.5706,0
7313,"match","Good","Other",0.6601,0
7313,"match","Bad","Self",0.6952,1
7313,"match","Good","Self",0.6957,0
7313,"match","Good","Other",0.6082,1
7313,"match","Bad","Other",0.7939,1
7313,"match","Bad","Other",0.5963,1
7313,"match","Bad","Self",0.6207,0
7313,"match","Bad","Other",0.4438,1
7313,"match","Good","Other",0.5159,1
7313,"match","Good","Other",0.6259,1
7313,"match","Good","Self",0.6011,0
7313,"match","Bad","Self",0.6477,1
7313,"match","Bad","Self",0.5208,0
7313,"match","Good","Other",0.6151,0
7313,"match","Bad","Other",0.418,1
7313,"match","Good","Self",0.5864,0
7313,"match","Good","Self",0.5211,0
7313,"match","Good","Other",0.703,1
7313,"match","Bad","Other",0.4312,1
7313,"match","Bad","Other",0.5866,0
7313,"match","Bad","Self",0.6691,0
7313,"match","Good","Self",0.5165,0
7313,"match","Good","Self",0.5599,1
7313,"match","Good","Other",0.7486,1
7313,"match","Bad","Other",0.4759,1
7313,"match","Good","Other",0.508,1
7313,"match","Bad","Self",0.5287,0
7313,"match","Bad","Other",0.71,1
7313,"match","Bad","Other",0.5436,1
7313,"match","Bad","Self",0.6661,1
7313,"match","Good","Self",0.502,0
7313,"match","Bad","Self",0.5192,0
7313,"match","Good","Other",0.6881,0
7313,"match","Bad","Self",0.5325,0
7313,"match","Good","Other",0.6417,1
7313,"match","Bad","Self",0.6068,0
7313,"match","Bad","Self",0.4534,1
7313,"match","Good","Self",0.6757,0
7313,"match","Bad","Other",0.4143,1
7313,"match","Bad","Other",0.3931,1
7313,"match","Good","Self",0.6048,0
7313,"match","Good","Other",0.7824,1
7313,"match","Good","Self",0.7256,0
7313,"match","Good","Other",0.5565,1
7313,"match","Bad","Other",0.6662,1
7313,"match","Bad","Other",0.4461,1
7313,"match","Good","Self",0.4776,0
7313,"match","Good","Other",0.5885,1
7313,"match","Good","Other",0.5669,1
7313,"match","Bad","Self",0.649,0
7313,"match","Bad","Other",0.5272,1
7313,"match","Good","Other",0.5245,1
7313,"match","Good","Self",0.4935,0
7313,"match","Bad","Other",0.6773,1
7313,"match","Good","Self",0.623,1
7313,"match","Bad","Self",0.494,0
7313,"match","Bad","Self",0.4691,0
7313,"match","Good","Self",0.6172,0
7313,"match","Bad","Self",0.5724,0
7313,"match","Good","Self",0.8784,1
7313,"match","Good","Other",0.6572,1
7313,"match","Bad","Other",0.4531,0
7313,"match","Good","Other",0.4527,0
7313,"match","Good","Self",0.5962,0
7313,"match","Bad","Other",0.6547,1
7313,"match","Bad","Other",0.4463,1
7313,"match","Bad","Self",0.5321,0
7313,"match","Good","Other",0.5509,0
7313,"match","Bad","Self",0.4606,0
7313,"match","Bad","Self",0.6918,1
7313,"match","Good","Other",0.5081,1
7313,"match","Good","Self",0.7339,0
7313,"match","Good","Self",0.4432,1
7313,"match","Bad","Self",0.4786,0
7313,"match","Good","Other",0.6531,1
7313,"match","Good","Other",0.6367,0
7313,"match","Bad","Other",0.5441,1
7313,"match","Bad","Other",0.4856,0
7313,"match","Good","Self",0.5619,0
7313,"match","Bad","Self",0.7558,0
7313,"match","Bad","Other",0.66,1
7313,"match","Good","Other",0.7812,1
7313,"match","Good","Self",0.4026,0
7313,"match","Bad","Self",0.5017,0
7313,"match","Bad","Other",0.5876,1
7313,"match","Bad","Self",0.5259,0
7313,"match","Bad","Other",0.519,1
7313,"match","Bad","Self",0.6424,1
7313,"match","Good","Self",0.5738,1
7313,"match","Good","Other",0.524,0
7313,"match","Good","Other",0.485,1
7313,"match","Bad","Other",0.5924,1
7313,"match","Good","Self",0.483,0
7313,"match","Good","Self",0.4793,1
7313,"match","Bad","Other",0.4634,1
7313,"match","Good","Other",0.5163,1
7313,"match","Bad","Self",0.6031,0
7313,"match","Good","Other",0.4898,1
7313,"match","Good","Self",0.4994,0
7313,"match","Good","Self",0.5007,0
7313,"match","Bad","Self",0.4853,0
7313,"match","Bad","Other",0.5856,1
7313,"match","Good","Other",0.58,0
7313,"match","Bad","Other",0.5892,1
7313,"match","Bad","Self",0.4608,0
7313,"match","Bad","Self",0.7562,0
7313,"match","Good","Self",0.6722,1
7313,"match","Good","Other",0.5858,1
7313,"match","Bad","Other",0.4923,1
7313,"match","Good","Other",0.4628,1
7313,"match","Bad","Self",0.6084,0
7313,"match","Good","Self",0.3809,1
7313,"match","Bad","Other",0.4898,1
7313,"match","Good","Other",0.6061,1
7313,"match","Bad","Other",0.4539,1
7313,"match","Bad","Self",0.7063,1
7313,"match","Good","Self",0.679,0
7313,"match","Good","Self",0.4199,1
7313,"match","Bad","Other",0.5236,1
7313,"match","Good","Other",0.4206,1
7313,"match","Good","Self",0.3957,1
7313,"match","Bad","Self",0.4677,1
7313,"match","Bad","Self",0.5593,0
7313,"match","Bad","Self",0.4931,1
7313,"match","Good","Other",0.5176,0
7313,"match","Bad","Other",0.4866,0
7313,"match","Good","Other",0.5588,1
7313,"match","Bad","Other",0.5407,1
7313,"match","Good","Self",0.4085,1
7313,"match","Bad","Other",0.4006,1
7313,"match","Bad","Self",0.7114,1
7313,"match","Good","Self",0.4377,0
7313,"match","Good","Self",0.9288,1
7313,"match","Good","Self",0.454,1
7313,"match","Bad","Other",0.5254,1
7313,"match","Bad","Other",0.5104,0
7313,"match","Good","Other",0.3872,0
7313,"match","Good","Other",0.4307,1
7313,"match","Bad","Self",0.7179,1
7313,"match","Good","Other",0.517,0
7313,"match","Bad","Self",0.5906,1
7313,"match","Good","Other",0.614,1
7313,"match","Bad","Other",0.5529,1
7313,"match","Good","Other",0.6303,1
7313,"match","Bad","Self",0.7179,0
7313,"match","Bad","Other",0.599,1
7313,"match","Good","Self",0.5718,0
7313,"match","Good","Self",0.8812,0
7313,"match","Bad","Other",0.4695,1
7313,"match","Bad","Self",0.7097,1
7313,"match","Bad","Self",0.6052,1
7313,"match","Good","Other",0.6023,1
7313,"match","Good","Self",0.657,1
7313,"match","Bad","Self",0.6497,1
7313,"match","Bad","Other",0.643,1
7313,"match","Good","Other",0.5104,1
7313,"match","Bad","Self",0.6672,1
7313,"match","Good","Other",0.575,0
7313,"match","Bad","Self",0.6212,1
7313,"match","Good","Self",0.7484,1
7313,"match","Good","Self",0.5806,1
7313,"match","Good","Self",0.6454,1
7313,"match","Good","Other",0.8611,0
7313,"match","Bad","Other",0.4392,1
7313,"match","Bad","Other",0.5466,1
7313,"match","Good","Other",0.7481,1
7313,"match","Bad","Other",0.5272,1
7313,"match","Bad","Self",0.4525,0
7313,"match","Good","Self",0.7161,1
7313,"match","Good","Self",0.6611,1
7313,"match","Bad","Other",0.5418,1
7313,"match","Good","Other",0.6606,1
7313,"match","Bad","Self",0.5586,1
7313,"match","Bad","Self",0.4364,1
7313,"match","Bad","Other",0.6073,1
7313,"match","Good","Self",0.5736,1
7313,"match","Good","Other",0.5764,1
7313,"match","Good","Other",0.4048,0
7313,"match","Bad","Other",0.4818,1
7313,"match","Good","Self",0.7341,1
7313,"match","Bad","Other",0.5128,1
7313,"match","Good","Self",0.5821,1
7313,"match","Good","Self",0.5003,1
7313,"match","Bad","Self",0.6552,1
7313,"match","Bad","Self",0.5908,1
7313,"match","Bad","Self",0.4413,1
7313,"match","Bad","Other",0.6686,0
7313,"match","Good","Other",0.5407,1
7313,"match","Bad","Other",0.7902,0
7313,"match","Good","Other",0.4183,1
7313,"match","Good","Other",0.4212,1
7313,"match","Bad","Self",0.7243,0
7313,"match","Bad","Other",0.6134,1
7313,"match","Good","Self",0.6069,1
7313,"match","Bad","Other",0.4536,1
7313,"match","Bad","Self",0.6675,1
7313,"match","Good","Other",0.5744,1
7313,"match","Bad","Self",0.6773,0
7313,"match","Good","Self",0.7685,1
7313,"match","Good","Self",0.5144,1
7314,"match","Bad","Self",0.6362,0
7314,"match","Good","Other",0.5044,1
7314,"match","Bad","Other",0.703,1
7314,"match","Bad","Other",0.7353,0
7314,"match","Good","Other",0.5435,1
7314,"match","Bad","Self",0.7097,0
7314,"match","Bad","Other",0.7321,0
7314,"match","Good","Self",0.7684,0
7314,"match","Good","Self",0.8686,1
7314,"match","Good","Self",0.5928,1
7314,"match","Good","Other",0.5729,1
7314,"match","Bad","Self",0.5811,0
7314,"match","Bad","Other",0.8353,1
7314,"match","Bad","Self",0.7816,1
7314,"match","Good","Self",0.7717,1
7314,"match","Good","Self",0.6399,1
7314,"match","Bad","Self",0.7905,1
7314,"match","Good","Self",0.7226,1
7314,"match","Bad","Self",0.5568,0
7314,"match","Good","Other",0.497,1
7314,"match","Bad","Other",0.8234,0
7314,"match","Good","Other",0.6616,1
7314,"match","Bad","Other",0.8281,1
7314,"match","Good","Other",0.5605,1
7314,"match","Bad","Self",0.6008,0
7314,"match","Bad","Other",0.8074,1
7314,"match","Bad","Other",0.7435,1
7314,"match","Good","Self",0.6138,1
7314,"match","Good","Self",0.5579,1
7314,"match","Good","Self",0.7763,1
7314,"match","Bad","Other",0.6647,0
7314,"match","Bad","Self",0.8708,1
7314,"match","Bad","Self",0.8313,1
7314,"match","Good","Other",0.7714,1
7314,"match","Good","Other",0.7555,1
7314,"match","Bad","Other",0.7825,1
7314,"match","Good","Self",0.5566,1
7314,"match","Bad","Other",0.7849,1
7314,"match","Good","Other",0.5371,1
7314,"match","Bad","Self",0.8835,1
7314,"match","Bad","Self",0.9576,1
7314,"match","Good","Self",0.7278,0
7314,"match","Bad","Self",0.746,1
7314,"match","Good","Other",0.5441,1
7314,"match","Good","Other",0.6247,1
7314,"match","Good","Self",0.7507,1
7314,"match","Bad","Other",0.601,0
7314,"match","Good","Other",0.6119,1
7314,"match","Good","Other",0.5341,1
7314,"match","Bad","Self",0.6703,0
7314,"match","Bad","Other",0.8904,0
7314,"match","Bad","Other",0.6826,1
7314,"match","Bad","Self",0.7328,1
7314,"match","Good","Self",0.7649,1
7314,"match","Good","Other",0.7612,1
7314,"match","Bad","Self",0.7758,1
7314,"match","Bad","Other",0.9603,1
7314,"match","Good","Self",0.7784,1
7314,"match","Good","Self",0.8007,1
7314,"match","Good","Other",0.6036,1
7314,"match","Bad","Other",0.7041,0
7314,"match","Bad","Self",0.7902,1
7314,"match","Good","Other",0.6226,1
7314,"match","Bad","Self",0.5966,0
7314,"match","Good","Other",0.593,1
7314,"match","Bad","Other",0.7595,1
7314,"match","Good","Self",0.9697,1
7314,"match","Good","Self",0.6339,1
7314,"match","Good","Other",0.7381,1
7314,"match","Bad","Self",0.8244,1
7314,"match","Good","Self",0.6766,1
7314,"match","Bad","Self",0.8328,1
7314,"match","Bad","Self",0.6689,1
7314,"match","Bad","Other",0.729,1
7314,"match","Good","Other",0.6313,1
7314,"match","Bad","Other",0.6019,1
7314,"match","Bad","Other",0.9202,0
7314,"match","Good","Self",0.6688,1
7314,"match","Good","Self",0.737,1
7314,"match","Good","Other",0.6732,1
7314,"match","Bad","Other",0.6214,0
7314,"match","Good","Self",0.6557,1
7314,"match","Good","Other",0.584,1
7314,"match","Bad","Self",0.75,1
7314,"match","Bad","Self",0.7704,0
7314,"match","Good","Self",0.7586,1
7314,"match","Bad","Other",0.7509,1
7314,"match","Bad","Self",0.7492,1
7314,"match","Good","Self",0.9837,1
7314,"match","Good","Other",0.822,1
7314,"match","Bad","Other",0.6302,1
7314,"match","Good","Other",0.6465,1
7314,"match","Good","Other",0.8771,1
7314,"match","Good","Self",0.7053,1
7314,"match","Bad","Self",0.7275,1
7314,"match","Bad","Self",0.6317,0
7314,"match","Good","Other",0.6322,1
7314,"match","Good","Self",0.6869,1
7314,"match","Good","Self",0.8051,1
7314,"match","Bad","Other",0.7352,1
7314,"match","Bad","Self",0.7995,1
7314,"match","Good","Other",0.6256,1
7314,"match","Bad","Other",0.7838,0
7314,"match","Bad","Other",0.926,1
7314,"match","Bad","Other",0.6983,1
7314,"match","Bad","Self",0.7726,1
7314,"match","Good","Other",0.785,1
7314,"match","Bad","Other",0.6551,0
7314,"match","Good","Self",0.5898,1
7314,"match","Good","Self",0.7041,1
7314,"match","Bad","Self",0.7903,1
7314,"match","Bad","Other",0.7384,1
7314,"match","Good","Other",0.5988,1
7314,"match","Bad","Self",0.881,0
7314,"match","Good","Other",0.5711,1
7314,"match","Good","Self",0.7755,1
7314,"match","Good","Self",0.7337,0
7314,"match","Bad","Self",0.768,1
7314,"match","Bad","Other",0.8246,0
7314,"match","Good","Other",0.6626,1
7314,"match","Good","Self",0.6451,1
7314,"match","Bad","Other",0.6632,1
7314,"match","Bad","Self",0.9455,1
7314,"match","Good","Other",0.6317,1
7314,"match","Good","Other",0.4998,1
7314,"match","Bad","Self",0.546,0
7314,"match","Good","Self",0.7482,1
7314,"match","Bad","Other",0.7726,1
7314,"match","Good","Other",0.679,1
7314,"match","Bad","Other",0.6731,1
7314,"match","Good","Other",0.5675,1
7314,"match","Bad","Self",0.7835,1
7314,"match","Bad","Self",0.744,1
7314,"match","Good","Self",0.9024,1
7314,"match","Bad","Self",0.7482,1
7314,"match","Good","Other",0.7604,1
