"subj_idx","crit","moral","id","rt","response"
7013,"identity","moral","other",0.6011,1
7013,"identity","immoral","self",0.5253,1
7013,"identity","immoral","self",0.5315,1
7013,"identity","immoral","other",0.5117,1
7013,"identity","moral","other",0.6179,1
7013,"identity","moral","self",0.6359,1
7013,"identity","immoral","other",0.624,1
7013,"identity","immoral","other",0.3923,1
7013,"identity","moral","other",0.4025,1
7013,"identity","moral","self",0.5747,1
7013,"identity","moral","other",0.6488,1
7013,"identity","moral","self",0.5751,1
7013,"identity","moral","self",0.3992,1
7013,"identity","immoral","self",0.5493,1
7013,"identity","immoral","self",0.5215,1
7013,"identity","immoral","other",0.5636,1
7013,"identity","immoral","self",0.5378,1
7013,"identity","moral","self",0.384,1
7013,"identity","immoral","self",0.5702,1
7013,"identity","immoral","other",0.4783,1
7013,"identity","moral","self",0.6126,1
7013,"identity","moral","other",0.7448,1
7013,"identity","moral","other",0.3769,1
7013,"identity","moral","other",0.3371,1
7013,"identity","immoral","other",0.3312,0
7013,"identity","immoral","self",0.7854,1
7013,"identity","moral","self",0.6242,1
7013,"identity","moral","other",0.5764,1
7013,"identity","immoral","self",0.5685,1
7013,"identity","moral","other",0.5586,1
7013,"identity","moral","self",0.6368,1
7013,"identity","immoral","self",0.641,1
7013,"identity","immoral","self",0.5731,1
7013,"identity","immoral","other",0.5914,1
7013,"identity","immoral","self",0.7294,1
7013,"identity","moral","self",0.4836,1
7013,"identity","moral","self",0.3379,1
7013,"identity","moral","self",0.392,1
7013,"identity","immoral","other",0.3661,1
7013,"identity","immoral","other",0.2982,1
7013,"identity","moral","other",0.5865,1
7013,"identity","immoral","self",0.4987,1
7013,"identity","immoral","other",0.4087,1
7013,"identity","immoral","other",0.687,1
7013,"identity","moral","other",0.469,1
7013,"identity","moral","other",0.3213,1
7013,"identity","moral","self",0.4614,1
7013,"identity","immoral","self",0.5736,1
7013,"identity","moral","other",0.3478,1
7013,"identity","immoral","other",0.53,1
7013,"identity","moral","self",0.4461,1
7013,"identity","moral","self",0.3963,1
7013,"identity","immoral","self",0.6065,1
7013,"identity","immoral","self",0.5306,1
7013,"identity","moral","other",0.4708,1
7013,"identity","moral","other",0.291,1
7013,"identity","immoral","self",0.6472,1
7013,"identity","moral","other",0.5713,1
7013,"identity","moral","other",0.3254,1
7013,"identity","moral","self",0.5376,1
7013,"identity","immoral","other",0.5638,1
7013,"identity","immoral","other",0.366,1
7013,"identity","immoral","self",0.6721,1
7013,"identity","immoral","other",0.6843,1
7013,"identity","immoral","other",0.3064,1
7013,"identity","moral","other",0.4746,1
7013,"identity","moral","self",0.5009,1
7013,"identity","moral","self",0.3869,1
7013,"identity","immoral","other",0.3912,1
7013,"identity","immoral","self",0.6172,1
7013,"identity","immoral","other",0.4794,1
7013,"identity","moral","other",0.4536,1
7013,"identity","immoral","self",0.5398,1
7013,"identity","moral","self",0.542,1
7013,"identity","moral","self",0.6341,1
7013,"identity","moral","other",0.4122,1
7013,"identity","immoral","other",0.5324,1
7013,"identity","moral","other",0.5885,1
7013,"identity","immoral","self",0.5887,1
7013,"identity","moral","other",0.5929,1
7013,"identity","immoral","other",0.5811,1
7013,"identity","moral","other",0.5612,1
7013,"identity","immoral","other",0.7054,1
7013,"identity","moral","self",0.3236,1
7013,"identity","moral","self",0.4037,1
7013,"identity","moral","self",0.4078,1
7013,"identity","immoral","other",0.4439,1
7013,"identity","immoral","self",0.8643,1
7013,"identity","immoral","self",0.4104,1
7013,"identity","moral","self",0.6346,1
7013,"identity","moral","other",0.3767,1
7013,"identity","moral","self",0.5588,1
7013,"identity","immoral","self",0.537,1
7013,"identity","immoral","other",0.5797,1
7013,"identity","immoral","self",0.6054,1
7013,"identity","immoral","self",0.6496,1
7013,"identity","moral","other",0.5018,1
7013,"identity","immoral","other",0.3699,1
7013,"identity","moral","other",0.6824,1
7013,"identity","immoral","self",0.8727,0
7013,"identity","immoral","other",0.9388,1
7013,"identity","immoral","self",0.625,1
7013,"identity","immoral","other",0.5012,1
7013,"identity","immoral","other",0.6974,1
7013,"identity","immoral","self",0.3795,1
7013,"identity","moral","self",0.5037,1
7013,"identity","immoral","self",0.4438,1
7013,"identity","immoral","self",0.306,1
7013,"identity","immoral","self",0.2903,1
7013,"identity","moral","other",0.5423,1
7013,"identity","moral","self",0.5125,1
7013,"identity","moral","self",0.3127,1
7013,"identity","moral","self",0.3008,1
7013,"identity","moral","self",0.3151,1
7013,"identity","moral","other",0.5452,1
7013,"identity","immoral","other",0.6274,1
7013,"identity","immoral","other",0.4056,1
7013,"identity","moral","other",0.6857,1
7013,"identity","moral","self",0.5298,1
7013,"identity","moral","other",0.6481,1
7013,"identity","moral","other",0.3742,1
7013,"identity","immoral","other",0.6184,0
7013,"identity","immoral","other",0.5405,1
7013,"identity","moral","self",0.3748,1
7013,"identity","moral","other",0.533,1
7013,"identity","immoral","other",0.467,1
7013,"identity","immoral","self",0.5132,1
7013,"identity","immoral","self",0.3994,1
7013,"identity","immoral","other",0.6896,1
7013,"identity","immoral","self",0.4817,1
7013,"identity","moral","self",0.5418,1
7013,"identity","moral","self",0.332,1
7013,"identity","moral","self",0.4002,1
7013,"identity","immoral","self",0.5484,1
7013,"identity","moral","other",0.5925,1
7013,"identity","immoral","other",0.5508,1
7013,"identity","moral","other",0.4829,1
7013,"identity","moral","other",0.4051,1
7013,"identity","moral","self",0.4211,1
7013,"identity","moral","other",0.6674,1
7013,"identity","immoral","other",0.6336,1
7013,"identity","immoral","self",0.5097,1
7013,"identity","immoral","other",0.53,1
7013,"identity","moral","self",0.5,1
7013,"identity","moral","other",0.7762,1
7013,"identity","immoral","self",0.5904,1
7013,"identity","moral","other",0.5506,1
7013,"identity","immoral","self",0.5207,1
7013,"identity","immoral","self",0.4189,1
7013,"identity","immoral","self",0.589,1
7013,"identity","immoral","other",0.5052,1
7013,"identity","moral","other",0.4613,1
7013,"identity","moral","other",0.4355,1
7013,"identity","moral","self",0.3517,1
7013,"identity","immoral","other",0.6158,1
7013,"identity","moral","self",0.3619,1
7013,"identity","moral","self",0.3381,1
7013,"identity","immoral","other",0.4964,1
7013,"identity","immoral","self",0.6165,1
7013,"identity","immoral","self",0.5207,1
7013,"identity","immoral","self",0.4749,1
7013,"identity","immoral","other",0.4429,1
7013,"identity","immoral","other",0.3071,1
7013,"identity","moral","other",0.5213,1
7013,"identity","moral","self",0.4655,1
7013,"identity","moral","other",0.5158,1
7013,"identity","immoral","other",0.8258,1
7013,"identity","moral","other",0.714,1
7013,"identity","moral","self",0.3901,1
7013,"identity","moral","self",0.3062,1
7013,"identity","immoral","other",0.5829,1
7013,"identity","immoral","other",0.487,1
7013,"identity","moral","self",0.4692,1
7013,"identity","immoral","other",0.5434,1
7013,"identity","moral","other",0.5415,1
7013,"identity","moral","other",0.3656,1
7013,"identity","moral","self",0.3739,1
7013,"identity","moral","self",0.284,1
7013,"identity","immoral","self",0.5741,1
7013,"identity","immoral","self",0.4423,1
7013,"identity","moral","other",0.5384,1
7013,"identity","moral","self",0.3967,1
7013,"identity","moral","other",0.5728,1
7013,"identity","moral","other",0.517,1
7013,"identity","immoral","other",0.4151,1
7013,"identity","immoral","self",0.5213,1
7013,"identity","immoral","other",0.5735,1
7013,"identity","moral","self",0.3256,1
7013,"identity","moral","other",0.5818,1
7013,"identity","moral","self",0.462,1
7013,"identity","immoral","other",0.5842,1
7013,"identity","immoral","self",0.7602,1
7013,"identity","immoral","self",0.7964,1
7013,"identity","immoral","self",0.3487,1
7013,"identity","immoral","self",0.3707,1
7013,"identity","immoral","self",0.4089,1
7013,"identity","immoral","other",0.3612,1
7013,"identity","moral","other",0.5873,1
7013,"identity","moral","self",0.6155,1
7013,"identity","moral","self",0.6736,1
7013,"identity","immoral","self",0.6397,0
7013,"identity","moral","other",0.5659,1
7013,"identity","moral","self",0.5201,1
7013,"identity","moral","other",0.6562,1
7013,"identity","immoral","other",0.4904,0
7013,"identity","immoral","self",0.5425,1
7013,"identity","immoral","other",0.5048,1
7013,"identity","moral","self",0.4549,1
7013,"identity","moral","self",0.595,1
7013,"identity","moral","other",0.4872,1
7013,"identity","immoral","other",0.8814,1
7013,"identity","moral","other",0.5815,1
7013,"identity","immoral","self",0.5257,1
7013,"identity","immoral","self",0.4179,1
7013,"identity","moral","self",0.6441,1
7013,"identity","moral","other",0.5042,1
7013,"identity","immoral","other",0.4764,0
7013,"identity","immoral","other",0.7445,1
7013,"identity","moral","self",0.5547,1
7013,"identity","immoral","other",0.6868,1
7013,"identity","immoral","other",0.853,1
7013,"identity","moral","other",0.5952,1
7013,"identity","moral","other",0.4054,1
7013,"identity","immoral","self",0.6295,1
7013,"identity","immoral","other",0.6417,1
7013,"identity","immoral","self",0.7638,1
7013,"identity","moral","self",0.888,0
7013,"identity","moral","other",0.4781,1
7013,"identity","immoral","other",0.6743,1
7013,"identity","moral","self",0.2944,1
7013,"identity","immoral","other",0.5626,1
7013,"identity","moral","other",0.4869,1
7013,"identity","moral","other",0.349,1
7013,"identity","immoral","self",0.9152,1
7013,"identity","immoral","self",0.3873,1
7013,"identity","moral","self",0.6815,1
7013,"identity","immoral","self",0.4758,1
7013,"identity","immoral","other",0.5238,1
7013,"identity","moral","self",0.576,1
7013,"identity","immoral","self",0.5102,1
7013,"identity","moral","self",0.5844,1
7013,"identity","moral","other",0.4485,1
7015,"identity","immoral","self",0.5996,1
7015,"identity","immoral","self",0.4838,1
7015,"identity","moral","other",0.9979,0
7015,"identity","moral","other",0.4779,1
7015,"identity","immoral","self",0.4323,1
7015,"identity","immoral","other",0.6142,1
7015,"identity","moral","self",0.4483,0
7015,"identity","immoral","other",0.5484,0
7015,"identity","moral","self",0.7325,1
7015,"identity","moral","self",0.5446,1
7015,"identity","immoral","self",0.6168,1
7015,"identity","immoral","other",0.6449,1
7015,"identity","moral","self",0.6051,1
7015,"identity","moral","self",0.5052,1
7015,"identity","immoral","other",0.3693,1
7015,"identity","moral","other",0.6054,1
7015,"identity","moral","other",0.4995,1
7015,"identity","immoral","self",0.4937,1
7015,"identity","moral","other",0.9258,1
7015,"identity","immoral","self",0.4319,1
7015,"identity","immoral","other",0.4401,1
7015,"identity","moral","other",0.5202,1
7015,"identity","immoral","other",0.6823,1
7015,"identity","moral","self",0.5864,1
7015,"identity","immoral","other",0.6205,1
7015,"identity","immoral","self",0.5406,1
7015,"identity","moral","other",0.7248,1
7015,"identity","moral","other",0.5829,1
7015,"identity","moral","self",0.5311,1
7015,"identity","moral","self",0.5052,1
7015,"identity","immoral","self",0.3252,1
7015,"identity","moral","self",0.5233,1
7015,"identity","immoral","self",0.7235,0
7015,"identity","moral","other",0.5377,1
7015,"identity","moral","other",0.4358,1
7015,"identity","moral","self",0.52,1
7015,"identity","moral","other",0.6181,1
7015,"identity","immoral","other",0.7202,0
7015,"identity","immoral","self",0.6643,1
7015,"identity","immoral","other",0.3964,1
7015,"identity","moral","other",0.4107,1
7015,"identity","moral","self",0.5667,1
7015,"identity","immoral","other",0.6388,1
7015,"identity","immoral","other",0.7546,1
7015,"identity","immoral","self",0.507,1
7015,"identity","immoral","other",0.5472,1
7015,"identity","moral","self",0.5372,1
7015,"identity","immoral","self",0.4975,1
7015,"identity","immoral","other",0.6015,1
7015,"identity","moral","other",0.7657,0
7015,"identity","immoral","other",0.5758,1
7015,"identity","moral","other",0.42,1
7015,"identity","immoral","self",0.4962,1
7015,"identity","moral","self",0.4443,1
7015,"identity","immoral","self",0.4824,1
7015,"identity","immoral","other",0.7306,1
7015,"identity","immoral","self",0.5187,0
7015,"identity","moral","other",0.5867,1
7015,"identity","immoral","self",0.6989,1
7015,"identity","moral","self",0.4632,1
7015,"identity","moral","self",0.3933,0
7015,"identity","moral","other",0.4155,1
7015,"identity","immoral","other",0.4754,0
7015,"identity","immoral","other",0.5357,1
7015,"identity","immoral","self",0.5058,1
7015,"identity","moral","other",0.4499,1
7015,"identity","moral","self",0.4682,1
7015,"identity","moral","self",0.4742,1
7015,"identity","immoral","self",0.4743,1
7015,"identity","immoral","other",0.5943,1
7015,"identity","moral","other",0.8834,1
7015,"identity","moral","self",0.4495,1
7015,"identity","immoral","other",0.5956,1
7015,"identity","moral","self",0.4897,1
7015,"identity","immoral","other",0.4259,1
7015,"identity","moral","other",0.515,1
7015,"identity","moral","self",0.5141,0
7015,"identity","moral","other",0.4564,1
7015,"identity","moral","other",0.3224,1
7015,"identity","immoral","other",0.5944,1
7015,"identity","moral","self",0.5826,1
7015,"identity","immoral","self",0.5868,1
7015,"identity","moral","self",0.6569,1
7015,"identity","immoral","self",0.4415,1
7015,"identity","moral","other",0.5392,1
7015,"identity","immoral","self",0.5253,1
7015,"identity","immoral","other",0.5574,1
7015,"identity","moral","other",0.6915,1
7015,"identity","immoral","self",0.3916,1
7015,"identity","immoral","other",0.4757,1
7015,"identity","immoral","other",0.4799,1
7015,"identity","immoral","self",0.37,1
7015,"identity","moral","self",0.5841,1
7015,"identity","immoral","self",0.4483,1
7015,"identity","immoral","self",0.4004,1
7015,"identity","moral","other",0.2945,0
7015,"identity","moral","self",0.4186,1
7015,"identity","immoral","self",0.4107,1
7015,"identity","immoral","self",0.3109,1
7015,"identity","moral","self",0.4741,1
7015,"identity","moral","self",0.3632,1
7015,"identity","moral","other",0.3887,1
7015,"identity","immoral","other",0.3974,1
7015,"identity","immoral","self",0.5075,1
7015,"identity","moral","self",0.3096,1
7015,"identity","immoral","other",0.5597,1
7015,"identity","moral","other",0.5559,1
7015,"identity","immoral","other",0.562,1
7015,"identity","moral","other",0.4161,1
7015,"identity","moral","other",0.4543,1
7015,"identity","immoral","self",0.7044,1
7015,"identity","moral","self",0.5205,1
7015,"identity","moral","other",0.6126,1
7015,"identity","immoral","other",0.6247,1
7015,"identity","immoral","other",0.4928,1
7015,"identity","immoral","self",0.537,1
7015,"identity","immoral","other",0.6652,1
7015,"identity","moral","self",0.4093,1
7015,"identity","immoral","other",0.3234,1
7015,"identity","immoral","self",0.4855,1
7015,"identity","immoral","self",0.4357,1
7015,"identity","moral","self",0.4217,1
7015,"identity","moral","self",0.3379,1
7015,"identity","moral","other",0.63,1
7015,"identity","immoral","other",0.4378,1
7015,"identity","immoral","other",0.5002,1
